Year,Crop_Code,CSBACRES,Crop_Name
2023,44,111.21229583074711,Other (44)
2023,47,25.95300884342597,Other (47)
2023,49,9279.643827652619,Other (49)
2023,50,1276.2068736026536,Other (50)
2023,53,9738.517679917817,Other (53)
2023,57,40.922825441673254,Other (57)
2023,58,6049.0923089673315,Other (58)
2023,59,1441.4624814204553,Sod/Grass Seed
2023,61,7019.471631010391,Fallow
2023,66,1373.4526676710584,Other (66)
2023,67,165.82318486438294,Other (67)
2023,68,33592.053641081955,Other (68)
2023,69,35379.80846574693,Other (69)
2023,70,187.74956502319708,Other (70)
2023,77,59.359153183508525,Other (77)
2023,92,12.71524157324688,Other (92)
2023,111,214.10350937907236,Other (111)
2023,121,4535.166788861125,Developed
2023,122,797.4967756907346,Other (122)
2023,123,1354.5901158459747,Other (123)
2023,124,1066.506583372512,Other (124)
2023,131,697.5343345408276,Other (131)
2023,141,3070.8801146777,Forest
2023,142,65.02687854634055,Other (142)
2023,143,47.6260839875832,Other (143)
2023,152,87.20902669389879,Other (152)
2023,176,724402.8281793479,Grass/Pasture
2023,190,405.69025526561217,Other (190)
2023,195,490.56139885623463,Other (195)
2023,205,4862.320028276296,Other (205)
2023,206,1119.6416708656147,Other (206)
2023,214,413.1467646785739,Other (214)
2023,216,6.89926464349287,Other (216)
2023,220,12.9497196981589,Other (220)
2023,222,3028.5054906564415,Other (222)
2023,225,159.68783561020334,Other (225)
2023,228,7241.064520763028,Other (228)
2023,229,570.3902764419653,Other (229)
2023,236,9.45618532710324,Other (236)
2023,240,3.06673535118187,Other (240)
2023,242,99.71023858005239,Other (242)
2023,243,5767.681040550778,Other (243)
2023,244,42.7167407185268,Other (244)
2024,1,1111220.3388037093,Corn
2024,3,8.81577066511418,Other (3)
2024,4,2605.8924706189855,Sorghum
2024,5,423542.38458844164,Soybeans
2024,6,661.8406350565826,Other (6)
2024,11,64.46331563494908,Other (11)
2024,12,11352.008703177215,Other (12)
2024,13,192.5244814670902,Other (13)
2024,21,2872.7854404986947,Barley
2024,23,799.6468018253983,Spring Wheat
2024,24,103982.8473085169,Winter Wheat
2024,25,610.6232054532611,Other (25)
2024,26,769.6833333557274,Other (26)
2024,27,5648.387798477387,Other (27)
2024,28,19844.2486657649,Other (28)
2024,29,828.6087941118524,Other (29)
2024,30,373.10185532640384,Other (30)
2024,36,276440.5877478527,Alfalfa
2024,37,59555.29299794031,Other Hay
2024,39,1087.1246132415017,Other (39)
2024,41,3104.6522914802,Other (41)
2024,42,24905.88537647244,Other (42)
2024,43,13677.845946829631,Other (43)
2024,44,656.8366301947722,Other (44)
2024,46,6.01518661639345,Other (46)
2024,47,779.2678989702982,Other (47)
2024,48,4.02800628519866,Other (48)
2024,49,9354.314911548807,Other (49)
2024,50,2772.3583426763644,Other (50)
2024,53,8690.479028059142,Other (53)
2024,54,122.46055379163813,Other (54)
2024,56,7.15070376610378,Other (56)
2024,57,455.50108449507695,Other (57)
2024,58,3484.692435962167,Other (58)
2024,59,1406.3530424174787,Sod/Grass Seed
2024,60,11.1530738616756,Other (60)
2024,61,20252.97365809457,Fallow
2024,66,1404.288926152899,Other (66)
2024,67,629.6863848840285,Other (67)
2024,68,32144.764395632526,Other (68)
2024,69,14856.445999395986,Other (69)
2024,70,911.9407181719246,Other (70)
2024,71,7.23152053944509,Other (71)
2024,76,6.11214140235646,Other (76)
2024,77,378.9141847362937,Other (77)
2024,92,40.95372679875716,Other (92)
2024,111,733.8450064744197,Other (111)
2024,121,4072.7227573513137,Developed
2024,122,2000.0837072038494,Other (122)
2024,123,1624.828367887792,Other (123)
2024,124,1596.4919410294808,Other (124)
2024,131,9248.03453140819,Other (131)
2024,141,22229.36842107155,Forest
2024,142,337.63586775339695,Other (142)
2024,143,714.2273170334968,Other (143)
2024,152,1288.160128398413,Other (152)
2024,176,1986257.5624340589,Grass/Pasture
2024,190,2754.7777663747634,Other (190)
2024,195,2186.95192990719,Other (195)
2024,205,3482.3302046283375,Other (205)
2024,206,1682.3874192015082,Other (206)
2024,208,55.09920811093869,Other (208)
2024,214,772.2614631861401,Other (214)
2024,216,571.0584942859783,Other (216)
2024,219,1123.7673953410042,Other (219)
2024,220,133.32081927786447,Other (220)
2024,221,198.75640712933313,Other (221)
2024,222,3653.4486087224045,Other (222)
2024,225,827.1661106655725,Other (225)
2024,226,439.7763019725476,Other (226)
2024,227,448.4620233700579,Other (227)
2024,228,18229.622450478444,Other (228)
2024,229,1962.7098733825642,Other (229)
2024,236,28.45530037539779,Other (236)
2024,237,265.2224080103306,Other (237)
2024,242,119.24643524459437,Other (242)
2024,243,6318.915902676335,Other (243)
2024,244,328.985623209447,Other (244)
2024,245,37.01545450056396,Other (245)
2024,246,37.35020536503172,Other (246)
2024,248,23.07174299711535,Other (248)
2024,249,24.83719234834974,Other (249)
2024,254,119.76476098936558,Other (254)
